Реєстраційний номер;Унормована назва;Унормована назва латиницею;Вид географічного об'єкту;Адміністративно- територіальна одиниця (АР Крим, область);Район;Широта;Довгота
Ф-1326;Щасливенське;Shchaslyvеnske;водосховище;Автономна Республіка Крим;;"N 44° 34’ 56""";"E 34° 4’ 43"""
Ф-12798;Ковоплу;Kovoplu;гора;Автономна Республіка Крим;;"N 44° 34’ 57""";"E 34° 15’ 14"""
Ф-17233;Джамбек-Бурун;Dzhambek-Burun;скеля;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 34’ 58""";"E 34° 11’ 1"""
Ф-33874;Камишова;Kamyshova;бухта;Автономна Республіка Крим;;"N 44° 34’ 58""";"E 33° 25’ 38"""
Ф-24809;Муузлар;Muuzlar;гора;Автономна Республіка Крим;Севастопольська міськрада;"N 44° 34’ 59""";"E 33° 43’ 6"""
Ф-31045;Сірий Камінь;Siryi Kamin;скеля;Автономна Республіка Крим;Ялтинська міськрада;"N 44° 34’ 6""";"E 34° 15’ 48"""
Ф-33107;Чобан-Кир;Choban-Kyr;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 34’ 6""";"E 33° 58’ 4"""
Ф-25578;Мамель-Баїр;Mamel-Bair;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 34’ 7""";"E 33° 55’ 27"""
Ф-28694;Печера;Pechera;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 34’ 8""";"E 33° 52’ 11"""
Ф-32794;Упсюз-Дере;Upsiuz-Dere;яр;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 35’ 1""";"E 33° 51’ 1"""
Ф-18296;Джит-Дере;Dzhyt-Dere;яр;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 35’ 11""";"E 34° 11’ 17"""
Ф-3571;Суаткан;Suatkan;річка;Автономна Республіка Крим;;"N 44° 35’ 12""";"E 33° 55’ 25"""
Ф-1310;Комишева;Komysheva;бухта;Автономна Республіка Крим;;"N 44° 35’ 15""";"E 33° 25’ 35"""
Ф-19960;Катарак-Дере;Katarak-Dere;яр;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 35’ 15""";"E 34° 3’ 54"""
Ф-30390;Халибаїн-Дере;Khalybain-Dere;яр;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 35’ 16""";"E 33° 53’ 49"""
Ф-31920;Чалбаш;Chalbash;гора;Автономна Республіка Крим;Севастопольська міськрада;"N 44° 35’ 17""";"E 33° 42’ 11"""
Ф-32553;Шулдан-Бурун;Shuldan-Burun;гора;Автономна Республіка Крим;Севастопольська міськрада;"N 44° 35’ 19""";"E 33° 46’ 49"""
Ф-12690;Адим-Чокракська долина;Adym-Chokrakska dolyna;долина;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 35’ 2""";"E 33° 48’ 27"""
Ф-17401;Демир-Капу;Demyr-Kapu;гора;Автономна Республіка Крим;Ялтинська міськрада;"N 44° 35’ 2""";"E 34° 12’ 36"""
Ф-12587;Сахарна Головка;Sakharna Holovka;гора;Автономна Республіка Крим;;"N 44° 35’ 20""";"E 33° 37’ 51"""
Ф-12676;Мачу;Machu;гора;Автономна Республіка Крим;;"N 44° 35’ 20""";"E 33° 50’ 29"""
Ф-15883;Азиз-Баїр;Azyz-Bair;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 35’ 22""";"E 33° 48’ 52"""
Ф-18291;Джин-Баїр;Dzhyn-Bair;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 35’ 23""";"E 34° 7’ 55"""
Ф-12585;Шелдан;Sheldan;гора;Автономна Республіка Крим;;"N 44° 35’ 24""";"E 33° 46’ 52"""
Ф-15958;Бабадаг;Babadah;плато;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 35’ 27""";"E 33° 47’ 46"""
Ф-20029;Кафка-Тепе;Kafka-Tepe;гора;Автономна Республіка Крим;Севастопольська міськрада;"N 44° 35’ 27""";"E 33° 45’ 47"""
Ф-32078;Демур-Капу;Demur-Kapu;урочище;Автономна Республіка Крим обл.;Ялтинська міськрада;"N 44° 35’ 27""";"E 34° 13’ 14"""
Ф-33919;Плака;Plaka;мис;Автономна Республіка Крим;31.12.1990;"N 44° 35’ 28""";"E 34° 22’ 8"""
Ф-13082;Плака;Plaka;мис;Автономна Республіка Крим;;"N 44° 35’ 29""";"E 34° 22’ 14"""
Ф-31922;Чалихин-Чаїри;Chalykhyn-Chairy;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 35’ 30""";"E 34° 4’ 26"""
Ф-33498;Тик-Орлар;Tyk-Orlar;урочище;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 35’ 30""";"E 34° 9’ 6"""
Ф-28730;Отар-Дере;Otar-Dere;яр;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 35’ 32""";"E 34° 3’ 25"""
Ф-43855;Гурбет-Дере-Богаз-Кешмеси;"Hurbet-Dere-bohaz-
keshmesy";джерело;Автономна Республіка Крим;Ялтинська міськрада;"N 44° 35’ 32""";"E 34° 14’ 39"""
Ф-12797;Гурзуфське Сідло;Hurzufske Sidlo;перевал;Автономна Республіка Крим;;"N 44° 35’ 37""";"E 34° 14’ 12"""
Ф-15807;Агджи-Мемет;Ahdzhy-Memet;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 35’ 37""";"E 33° 55’ 45"""
Ф-32554;Шулдан-Кая;Shuldan-Kaia;гора;Автономна Республіка Крим;Севастопольська міськрада;"N 44° 35’ 37""";"E 33° 46’ 3"""
Ф-23252;Кара-Кору;Kara-Koru;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 35’ 38""";"E 33° 57’ 27"""
Ф-20792;Гурзуфська яйла;Hurzufska yaila;яйла;Автономна Республіка Крим обл.;Ялтинська міськрада;"N 44° 35’ 4""";"E 34° 13’ 35"""
Ф-12621;Мангуп-Кале;Manhup-Kale;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 35’ 40""";"E 33° 48’ 27"""
Ф-31966;Чамликли;Chamlykly;урочище;Автономна Республіка Крим обл.;Ялтинська міськрада;"N 44° 35’ 40""";"E 34° 16’ 26"""
Ф-12586;Ель-Бурун;El-Burun;гора;Автономна Республіка Крим;;"N 44° 35’ 42""";"E 33° 45’ 23"""
Ф-1309;Подвійна;Podviyna;бухта;Автономна Республіка Крим;;"N 44° 35’ 43""";"E 33° 24’ 51"""
Ф-20146;Екілер;Ekiler;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 35’ 43""";"E 33° 58’ 46"""
Ф-29474;Хараулу;Kharaulu;хребет;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 35’ 44""";"E 34° 7’ 8"""
Ф-44812;Надія;Nadiia;джерело;Автономна Республіка Крим;Алуштинська міськрада;"N 44° 35’ 46""";"E 34° 17’ 55"""
Ф-29901;Сари-Кая;Sary-Kaia;скеля;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 35’ 47""";"E 34° 9’ 10"""
Ф-24308;Карил-Дере;Karyl-Dere;яр;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 35’ 48""";"E 33° 51’ 39"""
Ф-28729;Отар-Дере;Otar-Dere;яр;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 35’ 49""";"E 34° 2’ 41"""
Ф-19617;Єллі-Бурун;Yelli-Burun;скеля;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 35’ 50""";"E 33° 48’ 11"""
Ф-12590;Кара-Коба;Kara-Koba;гора;Автономна Республіка Крим;;"N 44° 35’ 52""";"E 33° 39’ 28"""
Ф-16754;Біюк-Сай;Biiuk-Sai;яр;Автономна Республіка Крим обл.;Ялтинська міськрада;"N 44° 35’ 53""";"E 34° 14’ 6"""
Ф-32115;Чуфут-Чеарган-Бурун;Chufut-Chearhan-burun;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 35’ 54""";"E 33° 47’ 44"""
Ф-44811;Пурдали-Великий;Purdaly-Velykyi;джерело;Автономна Республіка Крим;Алуштинська міськрада;"N 44° 35’ 54""";"E 34° 18’ 1"""
Ф-23317;Караник-Дере;Karanyk-Dere;яр;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 35’ 55""";"E 33° 52’ 28"""
Ф-17294;Джан-Дере;Dzhan-Dere;балка;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 35’ 56""";"E 33° 49’ 14"""
Ф-44814;Москвич;Moskvych;джерело;Автономна Республіка Крим;Алуштинська міськрада;"N 44° 35’ 56""";"E 34° 17’ 26"""
Ф-12771;Караул-Кая;Karaul-Kaia;гора;Автономна Республіка Крим;;"N 44° 35’ 57""";"E 34° 16’ 42"""
Ф-13174;Херсонес;Khersones;мис;Автономна Республіка Крим;;"N 44° 35’ 6""";"E 33° 22’ 46"""
Ф-33985;Демір-Капу;Demir-Kapu;гора;Автономна Республіка Крим;;"N 44° 35’ 7""";"E 34° 12’ 26"""
Ф-15709;Аванлар;Avanlar;урочище;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 36’ 0""";"E 33° 58’ 40"""
Ф-31967;Чамни-Бурун;Chamny-Burun;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 36’ 0""";"E 33° 47’ 18"""
Ф-12748;Саурка;Saurka;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 36’ 1""";"E 34° 12’ 14"""
Ф-17234;Джан-Дере;Dzhan-Dere;балка;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 36’ 1""";"E 33° 48’ 13"""
Ф-22648;Коюнчик;Koiunchyk;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 36’ 1""";"E 34° 5’ 53"""
Ф-33340;Табана-Дере;Tabana-Dere;балка;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 36’ 11""";"E 33° 50’ 20"""
Ф-3569;Кругла;Kruhla;бухта;Автономна Республіка Крим;;"N 44° 36’ 12""";"E 33° 26’ 50"""
Ф-3595;Ай-Єфим;Ai-Yefym;став;Автономна Республіка Крим;;"N 44° 36’ 12""";"E 34° 19’ 40"""
Ф-31916;Чакли-Баїр;Chakly-Bair;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 36’ 13""";"E 33° 54’ 55"""
Ф-32747;Топечик;Topechyk;гора;Автономна Республіка Крим;Севастопольська міськрада;"N 44° 36’ 14""";"E 33° 43’ 34"""
Ф-44254;Пугача-Чокрак;Puhacha-Chokrak;джерело;Автономна Республіка Крим;Алуштинська міськрада;"N 44° 36’ 14""";"E 34° 19’ 33"""
Ф-44810;Мар'я;Maria;джерело;Автономна Республіка Крим;Алуштинська міськрада;"N 44° 36’ 15""";"E 34° 18’ 28"""
Ф-12424;Малахів Курган;Malakhiv Kurhan;гора;Автономна Республіка Крим;;"N 44° 36’ 16""";"E 33° 32’ 59"""
Ф-24216;Карабалчик;Karabalchyk;хребет;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 36’ 16""";"E 33° 56’ 3"""
Ф-44809;Іван;Ivan;джерело;Автономна Республіка Крим;Алуштинська міськрада;"N 44° 36’ 17""";"E 34° 18’ 23"""
Ф-43283;Верхній;Verkhnii;джерело;Автономна Республіка Крим;Алуштинська міськрада;"N 44° 36’ 18""";"E 34° 16’ 35"""
Ф-43823;Аян-Кешмеси;Aian-Keshmesy;джерело;Автономна Республіка Крим;Алуштинська міськрада;"N 44° 36’ 19""";"E 34° 21’ 16"""
Ф-44813;Ірен;Iren;джерело;Автономна Республіка Крим;Алуштинська міськрада;"N 44° 36’ 2""";"E 34° 17’ 17"""
Ф-12737;Чингоне-Тепе;Chynhone-Tepe;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 36’ 20""";"E 34° 6’ 28"""
Ф-31395;Стар-Баїр;Star-Bair;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 36’ 20""";"E 34° 3’ 8"""
Ф-12618;Чардакли-Баір;Chardakly-Bair;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 36’ 21""";"E 33° 48’ 48"""
Ф-15926;Амет-Чобан-Чаири;Amet-Choban-chayry;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 36’ 21""";"E 34° 1’ 0"""
Ф-29654;Хільвене-Дере;Khilvene-Dere;яр;Автономна Республіка Крим обл.;Алуштинська міськрада;"N 44° 36’ 22""";"E 34° 18’ 55"""
Ф-1311;Стрілецька;Striletska;бухта;Автономна Республіка Крим;;"N 44° 36’ 23""";"E 33° 28’ 25"""
Ф-31832;Тас-Тепе;Tas-Tepe;гора;Автономна Республіка Крим;Алуштинська міськрада;"N 44° 36’ 23""";"E 34° 14’ 33"""
Ф-30385;Хадин-Дереси;Khadyn-Deresy;яр;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 36’ 27""";"E 34° 0’ 23"""
Ф-22924;Магамал-Кир;Mahamal-Kyr;хребет;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 36’ 28""";"E 34° 3’ 50"""
Ф-12741;Басман;Basman;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 36’ 29""";"E 34° 10’ 12"""
Ф-12623;Нижня Голубинка;Nyzhnia Holubunka;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 36’ 3""";"E 33° 52’ 55"""
Ф-32192;Чардаклик;Chardaklyk;скеля;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 36’ 30""";"E 33° 49’ 48"""
Ф-33917;Карабах;Karabakh;урочище;Автономна Республіка Крим;;"N 44° 36’ 30""";"E 34° 22’ 40"""
Ф-30320;Хабан-Кир;Khaban-Kyr;гора;Автономна Республіка Крим;Алуштинська міськрада;"N 44° 36’ 31""";"E 34° 16’ 30"""
Ф-32193;Чардаклик;Chardaklyk;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 36’ 31""";"E 33° 49’ 26"""
Ф-12615;Балли-Коба;Bally-Koba;гора;Автономна Республіка Крим;;"N 44° 36’ 32""";"E 33° 45’ 27"""
Ф-19648;Карши-Баїр;Karshy-Bair;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 36’ 33""";"E 33° 51’ 41"""
Ф-23432;Кунь-Тимез;Kun-Tymez;балка;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 36’ 33""";"E 34° 11’ 56"""
Ф-44133;Балли-Коба;Bally-Koba;джерело;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 36’ 35""";"E 33° 44’ 58"""
Ф-18258;Дам-Кош;Dam-Kosh;гора;Автономна Республіка Крим;Алуштинська міськрада;"N 44° 36’ 36""";"E 34° 15’ 46"""
Ф-18359;Бузавлук;Buzavluk;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 36’ 37""";"E 34° 0’ 49"""
Ф-33278;Сююр-Тепе;Siuiur-Tepe;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 36’ 39""";"E 33° 59’ 13"""
Ф-12718;Хирлар;Kharlar;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 36’ 4""";"E 34° 1’ 50"""
Ф-29256;Ташлик;Tashlyk;гора;Автономна Республіка Крим;Севастопольська міськрада;"N 44° 36’ 40""";"E 33° 43’ 13"""
Ф-32991;Шарха;Sharkha;гора;Автономна Республіка Крим;Алуштинська міськрада;"N 44° 36’ 41""";"E 34° 19’ 50"""
Ф-43935;Ай-Іорі;Ai-Iori;джерело;Автономна Республіка Крим;Алуштинська міськрада;"N 44° 36’ 41""";"E 34° 19’ 7"""
Ф-42568;Аирин-Куючихлари;Ayryn-Kuiuchykhlary;джерело;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 36’ 43""";"E 33° 43’ 27"""
Ф-29318;Текнечик-Топе;Teknechyk-Tope;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 36’ 44""";"E 33° 57’ 20"""
Ф-13083;Карабах;Karabakh;мис;Автономна Республіка Крим;;"N 44° 36’ 49""";"E 34° 22’ 30"""
Ф-12792;Роман-Кош;Roman-Kosh;гора;Автономна Республіка Крим;;"N 44° 36’ 50""";"E 34° 14’ 38"""
Ф-33944;Нафтова гавань;Naftova havan;бухта;Автономна Республіка Крим;;"N 44° 36’ 50""";"E 33° 35’ 16"""
Ф-41999;Каптирований;Kaptyrovanyi;джерело;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 36’ 50""";"E 33° 43’ 50"""
Ф-17485;Василь-Дере;Vasyl-Dere;яр;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 36’ 54""";"E 34° 6’ 29"""
Ф-24240;Казахи-Таур;Kazakhy-Taur;яр;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 36’ 57""";"E 33° 51’ 38"""
Ф-42473;Джурлани-Кобаси-Чешмеси;Dzhurlany-Kobasy-cheshmesy;джерело;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 36’ 57""";"E 33° 44’ 8"""
Ф-32222;Янгар-Чаїр;Yanhar-Chair;урочище;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 36’ 58""";"E 33° 57’ 40"""
Ф-29699;Тепе-Мале;Tepe-Male;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 36’ 6""";"E 34° 5’ 1"""
Ф-33849;Омега;Omeha;бухта;Автономна Республіка Крим;;"N 44° 36’ 6""";"E 33° 26’ 41"""
Ф-32696;Яман-Тепе;Yaman-Tepe;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 36’ 8""";"E 34° 6’ 53"""
Ф-29644;Хирлар;Khyrlar;хребет;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 36’ 9""";"E 34° 2’ 39"""
Ф-32587;Хошлар;Khoshlar;хребет;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 37’ 1""";"E 33° 59’ 55"""
Ф-20453;Еннанин-Дере;Ennanyn-Dere;яр;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 37’ 10""";"E 34° 1’ 15"""
Ф-23686;Кобузниген-Каяси;Kobuznyhen-Kaiasy;хребет;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 37’ 10""";"E 34° 12’ 6"""
Ф-42774;Бик-Чокрак;Byk-Chokrak;джерело;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 37’ 11""";"E 33° 55’ 32"""
Ф-12770;Зейтін-Кош;Zeitin-Kosh;гора;Автономна Республіка Крим;;"N 44° 37’ 12""";"E 34° 17’ 0"""
Ф-1312;Севастопольська;Sevastopolska;бухта;Автономна Республіка Крим;;"N 44° 37’ 12""";"E 33° 33’ 30"""
Ф-33943;Сухарна;Sakharna;бухта;Автономна Республіка Крим;;"N 44° 37’ 12""";"E 33° 34’ 34"""
Ф-12712;Зуку-Тепе;Zuku-Tepe;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 37’ 13""";"E 34° 5’ 9"""
Ф-29307;Финдикли-Дере;Fyndykly-Dere;яр;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 37’ 13""";"E 33° 45’ 54"""
Ф-29308;Финдикли-Дере;Fyndykly-Dere;яр;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 37’ 13""";"E 33° 49’ 15"""
Ф-12755;Сахал-Сирт;Sakhal-Syrt;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 37’ 14""";"E 34° 12’ 40"""
Ф-28167;Пилякилер;Pyliakyler;хребет;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 37’ 14""";"E 34° 7’ 38"""
Ф-16761;Біяз-Чакил;Biiaz-Chakyl;височина;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 37’ 16""";"E 33° 55’ 22"""
Ф-22645;Кош-Чаїр;Kosh-Chair;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 37’ 16""";"E 33° 51’ 24"""
Ф-20121;Керменчик;Kermenchyk;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 37’ 19""";"E 33° 57’ 6"""
Ф-12742;Кермен;Kermen;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 37’ 20""";"E 34° 9’ 38"""
Ф-12779;Парагільмен;Parahilmen;гора;Автономна Республіка Крим;;"N 44° 37’ 20""";"E 34° 20’ 20"""
Ф-16231;Базма;Bazma;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 37’ 20""";"E 34° 8’ 50"""
Ф-12596;Мекензієві гори;Mekenziievi hory;гірський масив;Автономна Республіка Крим;;"N 44° 37’ 21""";"E 33° 40’ 31"""
Ф-16856;Бойнус-Тепе;Boinus-Tepe;гора;Автономна Республіка Крим;Алуштинська міськрада;"N 44° 37’ 21""";"E 34° 15’ 55"""
Ф-33759;Юсуп-Сирт;Yusup-Syrt;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 37’ 23""";"E 34° 12’ 14"""
Ф-33942;Голландія;Hollandiia;бухта;Автономна Республіка Крим;;"N 44° 37’ 23""";"E 33° 33’ 39"""
Ф-17049;Бор-Оги;Bor-Ohy;скелі;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 37’ 24""";"E 33° 43’ 36"""
Ф-27317;Праска;Praska;урочище;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 37’ 24""";"E 33° 50’ 46"""
Ф-19539;Дор-Тепе;Dor-Tepe;хребет;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 37’ 26""";"E 34° 1’ 39"""
Ф-12698;Аусга;Ausha;балка;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 37’ 28""";"E 34° 4’ 30"""
Ф-16163;Белям-Дереси;Beliam-Deresy;яр;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 37’ 29""";"E 34° 7’ 17"""
Ф-31475;Сулюк-Коль;Suliuk-Kol;яр;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 37’ 29""";"E 34° 6’ 15"""
Ф-30313;Триріччя;Tryrichchia;урочище;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 37’ 30""";"E 34° 10’ 36"""
Ф-33939;Докова;Dokova;бухта;Автономна Республіка Крим;;"N 44° 37’ 30""";"E 33° 33’ 2"""
Ф-12766;Бабуган-яйла;Babuhan-Yaila;яйла;Автономна Республіка Крим;;"N 44° 37’ 32""";"E 34° 17’ 12"""
Ф-28369;Окуркалар;Okurkalar;хребет;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 37’ 32""";"E 33° 58’ 47"""
Ф-31870;Чуку;Chuku;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 37’ 33""";"E 33° 56’ 29"""
Ф-33541;Черкез-Кош;Cherkez-Kosh;гора;Автономна Республіка Крим;Алуштинська міськрада;"N 44° 37’ 33""";"E 34° 18’ 9"""
Ф-28368;Окурка;Okurka;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 37’ 34""";"E 33° 59’ 1"""
Ф-33935;Кордон;Kordon;мис;Автономна Республіка Крим;;"N 44° 37’ 34""";"E 33° 31’ 58"""
Ф-3585;Писара;Pysara;річка;Автономна Республіка Крим;;"N 44° 37’ 34""";"E 34° 11’ 0"""
Ф-33933;Старопівнічна;Staropivnichna;бухта;Автономна Республіка Крим;;"N 44° 37’ 36""";"E 33° 31’ 50"""
Ф-40814;Су-Коба;Su-Koba;джерело;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 37’ 36""";"E 33° 50’ 52"""
Ф-30002;Фрель-Дереси;Frel-Deresy;яр;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 37’ 37""";"E 33° 53’ 8"""
Ф-28317;Орта-Чахли;Orta-Chakhly;хребет;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 37’ 38""";"E 34° 8’ 4"""
Ф-32665;Тамардах;Tamardakh;яр;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 37’ 4""";"E 34° 7’ 42"""
Ф-12692;Дорт-Тепе;Dort-Tepe;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 37’ 40""";"E 34° 1’ 11"""
Ф-33930;Костянтинівський;Kostiantynivskyi;мис;Автономна Республіка Крим;;"N 44° 37’ 40""";"E 33° 30’ 46"""
Ф-43903;Бике-Чешме;Byke-Cheshme;джерело;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 37’ 41""";"E 33° 57’ 14"""
Ф-33931;Костянтинівська;Kostiantynivska;бухта;Автономна Республіка Крим;;"N 44° 37’ 42""";"E 33° 30’ 59"""
Ф-33932;Матюшенка;Matiushenka;бухта;Автономна Республіка Крим;;"N 44° 37’ 42""";"E 33° 31’ 21"""
Ф-1328;Донга;Donha;річка;Автономна Республіка Крим;;"N 44° 37’ 43""";"E 34° 10’ 20"""
Ф-23714;Кілісча;Kilischa;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 37’ 44""";"E 34° 7’ 15"""
Ф-28265;Орта-Тепе;Orta-Tepe;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 37’ 44""";"E 33° 43’ 51"""
Ф-19429;Буюк-Дере;Buiuk-Dere;яр;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 37’ 46""";"E 34° 5’ 33"""
Ф-20457;Ешек-Тепе;Eshek-Tepe;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 37’ 46""";"E 33° 54’ 16"""
Ф-29992;Фортеця;Fortetsia;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 37’ 47""";"E 33° 57’ 0"""
Ф-12617;Узун-Тарла;Uzun-Tarla;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 37’ 48""";"E 33° 47’ 34"""
Ф-24195;Кизильник;Kyzylnyk;лощина;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 37’ 48""";"E 33° 50’ 4"""
Ф-1322;Ла-Ілля;La-Illia;річка;Автономна Республіка Крим;;"N 44° 37’ 5""";"E 34° 23’ 0"""
Ф-28354;Підпоричел;Pidporychel;скеля;Автономна Республіка Крим;Алуштинська міськрада;"N 44° 37’ 50""";"E 34° 20’ 54"""
Ф-3594;Талма;Talma;джерело;Автономна Республіка Крим;;"N 44° 37’ 50""";"E 34° 19’ 39"""
Ф-23556;Іоса-Дере;Iosa-Dere;балка;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 37’ 52""";"E 34° 8’ 12"""
Ф-33567;Тимиш;Tymysh;урочище;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 37’ 52""";"E 33° 54’ 9"""
Ф-39659;Хору;Khoru;ліс;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 37’ 52""";"E 33° 58’ 57"""
Ф-22636;Куюн-Дереси;Kuiun-Deresy;яр;Автономна Республіка Крим обл.;р-н Бахчисарайський;"N 44° 37’ 53""";"E 33° 43’ 44"""
Ф-33928;Коса Північна;Kosa Pivnichna;мис;Автономна Республіка Крим;;"N 44° 37’ 53""";"E 33° 30’ 39"""
Ф-36986;Зуку-Теле;Zuku-Tele;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 37’ 53""";"E 34° 5’ 36"""
Ф-12614;Кая-Баш;Kaia-Bash;гора;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 37’ 54""";"E 33° 44’ 56"""
Ф-16074;Ауз-Коба;Auz-Koba;скеля;Автономна Республіка Крим;р-н Бахчисарайський;"N 44° 37’ 56""";"E 33° 48’ 56"""
