Реєстраційний номер;Унормована назва;Унормована назва латиницею;Вид географічного об'єкту;Адміністративно- територіальна одиниця (АР Крим, область);Район;Широта;Довгота
Ф-18027;Ворона;Vorona;урочище;Волинська обл.;р-н Володимир-Волинський;"N 50° 52’ 30""";"E 24° 32’ 57"""
Ф-1803;Засвяття;Zasviattia;болото;Волинська обл.;р-н Маневицький;"N 51° 29’ 10""";"E 25° 34’ 30"""
Ф-18052;Грицикове;Hrytsykove;урочище;Волинська обл.;р-н Рожищенський;"N 50° 56’ 57""";"E 25° 6’ 59"""
Ф-1806;Сільнуха;Silnukha;болото;Волинська обл.;р-н Маневицький;"N 51° 25’ 40""";"E 25° 37’ 20"""
Ф-18063;Глиниськи;Hlynysky;урочище;Волинська обл.;р-н Ківерцівський;"N 50° 49’ 12""";"E 25° 21’ 4"""
Ф-18073;Глинище;Hlynyshche;урочище;Волинська обл.;р-н Маневицький;"N 51° 13’ 23""";"E 25° 29’ 35"""
Ф-18074;Глинище;Hlynyshche;урочище;Волинська обл.;р-н Горохівський;"N 50° 30’ 38""";"E 24° 46’ 22"""
Ф-18075;Глинище;Hlynyshche;урочище;Волинська обл.;р-н Шацький;"N 51° 23’ 26""";"E 23° 55’ 46"""
Ф-18076;Гороватоха;Horovatokha;урочище;Волинська обл.;р-н Камінь-Каширський;"N 51° 25’ 6""";"E 24° 51’ 46"""
Ф-18079;Город;Horod;урочище;Волинська обл.;р-н Любомльський;"N 51° 15’ 39""";"E 23° 44’ 54"""
Ф-18097;Волинське;Volynske;урочище;Волинська обл.;р-н Шацький;"N 51° 34’ 21""";"E 23° 40’ 26"""
Ф-18099;Волички;Volychky;урочище;Волинська обл.;р-н Маневицький;"N 51° 11’ 5""";"E 25° 33’ 16"""
Ф-18100;Вороновиця;Voronovytsia;урочище;Волинська обл.;р-н Луцький;"N 50° 37’ 30""";"E 25° 5’ 18"""
Ф-18114;Голубник;Holubnyk;урочище;Волинська обл.;р-н Маневицький;"N 51° 3’ 37""";"E 25° 32’ 34"""
Ф-18115;Голубники;Holubnyky;урочище;Волинська обл.;р-н Маневицький;"N 51° 3’ 19""";"E 25° 32’ 50"""
Ф-18117;Голя;Holia;урочище;Волинська обл.;р-н Ковельський;"N 51° 19’ 18""";"E 25° 0’ 33"""
Ф-18118;Грищуків ліс;Hryshchukiv lis;урочище;Волинська обл.;р-н Горохівський;"N 50° 25’ 53""";"E 24° 50’ 10"""
Ф-18119;Двориська;Dvoryska;урочище;Волинська обл.;р-н Турійський;"N 50° 57’ 45""";"E 24° 32’ 33"""
Ф-18122;Дворище;Dvoryshche;урочище;Волинська обл.;р-н Маневицький;"N 51° 11’ 31""";"E 25° 33’ 36"""
Ф-18123;Дворище;Dvoryshche;урочище;Волинська обл.;р-н Ратнівський;"N 51° 37’ 10""";"E 24° 16’ 50"""
Ф-18127;Де Бондар жив;De Bondar zhyv;урочище;Волинська обл.;р-н Рожищенський;"N 50° 59’ 34""";"E 25° 17’ 15"""
Ф-18128;Дебра;Debra;урочище;Волинська обл.;р-н Маневицький;"N 51° 15’ 26""";"E 25° 35’ 54"""
Ф-18134;Дев'яте;Deviate;урочище;Волинська обл.;р-н Любомльський;"N 51° 6’ 7""";"E 24° 10’ 2"""
Ф-18137;Городець;Horodets;урочище;Волинська обл.;р-н Маневицький;"N 51° 11’ 8""";"E 25° 36’ 16"""
Ф-18138;Городець;Horodets;урочище;Волинська обл.;р-н Маневицький;"N 51° 11’ 34""";"E 25° 33’ 27"""
Ф-18140;Городжона;Horodzhona;урочище;Волинська обл.;р-н Старовижівський;"N 51° 32’ 30""";"E 24° 23’ 49"""
Ф-18144;Городища;Horodyshcha;урочище;Волинська обл.;р-н Любомльський;"N 51° 21’ 45""";"E 24° 3’ 47"""
Ф-18145;Городища;Horodyshcha;урочище;Волинська обл.;р-н Любомльський;"N 51° 19’ 27""";"E 24° 4’ 36"""
Ф-18147;Городища;Horodyshcha;урочище;Волинська обл.;р-н Маневицький;"N 51° 21’ 53""";"E 25° 29’ 48"""
Ф-18148;Городища;Horodyshcha;урочище;Волинська обл.;р-н Любешівський;"N 51° 53’ 5""";"E 25° 5’ 54"""
Ф-18152;Воличок;Volychok;урочище;Волинська обл.;р-н Маневицький;"N 51° 22’ 47""";"E 25° 30’ 48"""
Ф-18160;Воловий вигін;Volovyi vyhin;урочище;Волинська обл.;р-н Маневицький;"N 51° 2’ 30""";"E 25° 54’ 55"""
Ф-18181;Гребелька;Hrebelka;урочище;Волинська обл.;р-н Старовижівський;"N 51° 30’ 20""";"E 24° 14’ 38"""
Ф-18182;Гребелька;Hrebelka;урочище;Волинська обл.;р-н Камінь-Каширський;"N 51° 43’ 2""";"E 25° 4’ 47"""
Ф-18183;Гребелька;Hrebelka;урочище;Волинська обл.;р-н Любешівський;"N 51° 46’ 31""";"E 25° 37’ 53"""
Ф-18185;Гребельки;Hrebelky;урочище;Волинська обл.;р-н Ківерцівський;"N 50° 48’ 18""";"E 25° 48’ 57"""
Ф-18189;Дев'яте;Deviate;урочище;Волинська обл.;р-н Любомльський;"N 51° 23’ 40""";"E 23° 47’ 52"""
Ф-18190;Дев'яте;Deviate;урочище;Волинська обл.;р-н Старовижівський;"N 51° 26’ 43""";"E 24° 24’ 32"""
Ф-18204;Глибока Долина;Hlyboka Dolyna;урочище;Волинська обл.;р-н Ківерцівський;"N 50° 50’ 32""";"E 25° 58’ 31"""
Ф-18229;Вапнярка;Vapniarka;урочище;Волинська обл.;р-н Рожищенський;"N 51° 6’ 25""";"E 25° 16’ 43"""
Ф-18230;Вапнярне;Vapniarne;урочище;Волинська обл.;р-н Локачинський;"N 50° 45’ 34""";"E 24° 39’ 27"""
Ф-18231;Вапнярня;Vapniarnia;урочище;Волинська обл.;р-н Горохівський;"N 50° 28’ 5""";"E 24° 46’ 22"""
Ф-18236;Варварівка;Varvarivka;урочище;Волинська обл.;р-н Володимир-Волинський;"N 50° 51’ 43""";"E 24° 23’ 24"""
Ф-18245;Варча;Varcha;урочище;Волинська обл.;р-н Любомльський;"N 51° 11’ 38""";"E 24° 13’ 24"""
Ф-18252;Гребля;Hreblia;урочище;Волинська обл.;р-н Рожищенський;"N 51° 5’ 41""";"E 25° 17’ 0"""
Ф-18257;Дальня попадня;Dalnia popadnia;урочище;Волинська обл.;р-н Ковельський;"N 51° 19’ 12""";"E 25° 1’ 36"""
Ф-18264;Данилків пісок;Danylkiv pisok;урочище;Волинська обл.;р-н Горохівський;"N 50° 30’ 21""";"E 25° 4’ 46"""
Ф-18273;Горзвінські Дубини;Horzvinski Dubyny;урочище;Волинська обл.;р-н Луцький;"N 50° 42’ 29""";"E 24° 58’ 17"""
Ф-18279;Гори;Hory;урочище;Волинська обл.;р-н Шацький;"N 51° 26’ 51""";"E 23° 50’ 53"""
Ф-18280;Гори;Hory;урочище;Волинська обл.;р-н Камінь-Каширський;"N 51° 35’ 24""";"E 25° 20’ 33"""
Ф-18302;Дзебина Гора;Dzebyna Hora;урочище;Волинська обл.;р-н Любомльський;"N 51° 6’ 11""";"E 23° 54’ 31"""
Ф-18306;Вітряк;Vitriak;урочище;Волинська обл.;р-н Турійський;"N 51° 0’ 19""";"E 24° 38’ 49"""
Ф-18307;Вітряк;Vitriak;урочище;Волинська обл.;р-н Турійський;"N 51° 2’ 1""";"E 24° 38’ 22"""
Ф-18308;Вітряк;Vitriak;урочище;Волинська обл.;р-н Ратнівський;"N 51° 42’ 8""";"E 24° 28’ 41"""
Ф-18309;Вітряк;Vitriak;урочище;Волинська обл.;р-н Рожищенський;"N 50° 54’ 47""";"E 25° 17’ 20"""
Ф-18310;Вітряк;Vitriak;урочище;Волинська обл.;р-н Ратнівський;"N 51° 41’ 37""";"E 24° 29’ 3"""
Ф-18312;Вітюків сад;Vitiukiv sad;урочище;Волинська обл.;р-н Володимир-Волинський;"N 50° 47’ 18""";"E 24° 11’ 46"""
Ф-18316;Вішальник;Vishalnyk;урочище;Волинська обл.;р-н Камінь-Каширський;"N 51° 27’ 54""";"E 25° 5’ 26"""
Ф-18317;Владімір;Vladimir;урочище;Волинська обл.;р-н Любомльський;"N 51° 23’ 40""";"E 23° 46’ 23"""
Ф-18320;Велике;Velyke;урочище;Волинська обл.;р-н Ратнівський;"N 51° 34’ 28""";"E 24° 45’ 33"""
Ф-18321;Велике;Velyke;урочище;Волинська обл.;р-н Шацький;"N 51° 25’ 44""";"E 23° 56’ 54"""
Ф-18324;Велике Багно;Velyke Bahno;урочище;Волинська обл.;р-н Маневицький;"N 51° 9’ 23""";"E 25° 30’ 48"""
Ф-18325;Велике Багно;Velyke Bahno;урочище;Волинська обл.;р-н Любомльський;"N 51° 5’ 54""";"E 24° 2’ 9"""
Ф-18326;Велике багно;Velyke bahno;урочище;Волинська обл.;р-н Шацький;"N 51° 26’ 2""";"E 23° 56’ 30"""
Ф-18331;Велике Болото;Velyke Boloto;урочище;Волинська обл.;р-н Рожищенський;"N 51° 3’ 4""";"E 25° 22’ 46"""
Ф-18333;Велике болото;Velyke boloto;урочище;Волинська обл.;р-н Рожищенський;"N 50° 52’ 7""";"E 24° 55’ 9"""
Ф-18337;Видумка;Vydumka;урочище;Волинська обл.;р-н Луцький;"N 50° 37’ 51""";"E 25° 5’ 21"""
Ф-18360;Бузакський Ліс;Buzakskyi Lis;урочище;Волинська обл.;р-н Камінь-Каширський;"N 51° 36’ 53""";"E 24° 43’ 8"""
Ф-18361;Бузацька канава;Buzatska kanava;урочище;Волинська обл.;р-н Камінь-Каширський;"N 51° 37’ 30""";"E 24° 48’ 9"""
Ф-18373;Бузкова;Buzkova;урочище;Волинська обл.;р-н Горохівський;"N 50° 30’ 49""";"E 24° 47’ 46"""
Ф-18381;Власище;Vlasyshche;урочище;Волинська обл.;р-н Турійський;"N 51° 9’ 5""";"E 24° 17’ 50"""
Ф-18383;Вузька полоса;Vuzka polosa;урочище;Волинська обл.;р-н Маневицький;"N 51° 15’ 8""";"E 25° 44’ 23"""
Ф-18386;Вуйма;Vuima;урочище;Волинська обл.;р-н Локачинський;"N 50° 43’ 59""";"E 24° 39’ 35"""
Ф-18388;Вулиця;Vulytsia;урочище;Волинська обл.;р-н Маневицький;"N 51° 10’ 26""";"E 25° 34’ 22"""
Ф-18391;Вульва Котовська;Vulva Kotovska;урочище;Волинська обл.;р-н Ківерцівський;"N 50° 50’ 20""";"E 25° 43’ 43"""
Ф-18393;Вулька;Vulka;урочище;Волинська обл.;р-н Ківерцівський;"N 50° 53’ 42""";"E 25° 46’ 15"""
Ф-18395;Вунче;Vunche;урочище;Волинська обл.;р-н Шацький;"N 51° 29’ 58""";"E 23° 54’ 27"""
Ф-18397;Вижари;Vyzhary;урочище;Волинська обл.;р-н Камінь-Каширський;"N 51° 40’ 35""";"E 25° 18’ 4"""
Ф-18399;Вижичний;Vyzhychnyi;урочище;Волинська обл.;р-н Ратнівський;"N 51° 50’ 59""";"E 24° 32’ 16"""
Ф-18407;Вила;Vyla;урочище;Волинська обл.;р-н Горохівський;"N 50° 34’ 30""";"E 24° 39’ 39"""
Ф-18408;Вилами;Vylamy;урочище;Волинська обл.;р-н Маневицький;"N 51° 15’ 16""";"E 25° 43’ 56"""
Ф-18416;Галниця;Halnytsia;урочище;Волинська обл.;р-н Маневицький;"N 51° 11’ 31""";"E 25° 32’ 25"""
Ф-18417;Галниця;Halnytsia;урочище;Волинська обл.;р-н Маневицький;"N 51° 13’ 31""";"E 25° 29’ 52"""
Ф-18463;Высока Гора;Vыsoka Hora;урочище;Волинська обл.;р-н Маневицький;"N 51° 16’ 43""";"E 25° 30’ 30"""
Ф-18465;Ведмежі ями;Vedmezhi yamy;урочище;Волинська обл.;р-н Локачинський;"N 50° 48’ 6""";"E 24° 46’ 11"""
Ф-18466;Ведмідка;Vedmidka;урочище;Волинська обл.;р-н Старовижівський;"N 51° 24’ 51""";"E 24° 39’ 11"""
Ф-18467;Ведмідне;Vedmidne;урочище;Волинська обл.;р-н Камінь-Каширський;"N 51° 23’ 43""";"E 25° 1’ 34"""
Ф-18468;Ведмідне;Vedmidne;урочище;Волинська обл.;р-н Ковельський;"N 51° 19’ 41""";"E 25° 1’ 25"""
Ф-18472;Вежа;Vezha;урочище;Волинська обл.;р-н Камінь-Каширський;"N 51° 33’ 15""";"E 25° 7’ 4"""
Ф-18478;Вовче;Vovche;урочище;Волинська обл.;р-н Старовижівський;"N 51° 24’ 56""";"E 24° 41’ 12"""
Ф-18479;Вовче;Vovche;урочище;Волинська обл.;р-н Рожищенський;"N 50° 58’ 16""";"E 25° 3’ 49"""
Ф-18483;Вовчий;Vovchyi;яр;Волинська обл.;р-н Володимир-Волинський;"N 50° 48’ 4""";"E 24° 21’ 34"""
Ф-18499;Великий Руд;Velykyi Rud;урочище;Волинська обл.;р-н Ковельський;"N 51° 11’ 0""";"E 24° 49’ 12"""
Ф-18501;Великий Став;Velykyi Stav;урочище;Волинська обл.;р-н Камінь-Каширський;"N 51° 30’ 13""";"E 25° 21’ 49"""
Ф-18510;Високий лід;Vysokyi lid;урочище;Волинська обл.;р-н Шацький;"N 51° 23’ 35""";"E 23° 54’ 50"""
Ф-18536;Вел. Піщаниця;Vel. Pishchanytsia;урочище;Волинська обл.;р-н Маневицький;"N 51° 19’ 14""";"E 25° 16’ 53"""
Ф-18538;Вел. Синєво;Vel. Synievo;урочище;Волинська обл.;р-н Маневицький;"N 51° 18’ 12""";"E 25° 17’ 43"""
Ф-18544;Веселе;Vesele;урочище;Волинська обл.;р-н Шацький;"N 51° 29’ 33""";"E 24° 7’ 45"""
Ф-18568;Галяш;Haliash;урочище;Волинська обл.;р-н Маневицький;"N 51° 7’ 51""";"E 25° 46’ 54"""
Ф-18571;Гальове;Halove;урочище;Волинська обл.;р-н Камінь-Каширський;"N 51° 37’ 30""";"E 24° 59’ 10"""
Ф-18580;Висоцького гора;Vysotskoho hora;урочище;Волинська обл.;р-н Горохівський;"N 50° 28’ 10""";"E 24° 46’ 50"""
Ф-18581;Висоцького лінія;Vysotskoho liniia;урочище;Волинська обл.;р-н Горохівський;"N 50° 28’ 2""";"E 24° 47’ 26"""
Ф-18582;Височ;Vysoch;урочище;Волинська обл.;р-н Ратнівський;"N 51° 39’ 0""";"E 24° 15’ 32"""
Ф-18583;Височ;Vysoch;гора;Волинська обл.;р-н Ратнівський;"N 51° 36’ 21""";"E 24° 13’ 27"""
Ф-18584;Височа;Vysocha;урочище;Волинська обл.;р-н Маневицький;"N 51° 27’ 42""";"E 25° 34’ 15"""
Ф-18588;Витлина;Vytlyna;урочище;Волинська обл.;р-н Старовижівський;"N 51° 24’ 33""";"E 24° 31’ 40"""
Ф-18592;Бунява;Buniava;урочище;Волинська обл.;р-н Локачинський;"N 50° 44’ 38""";"E 24° 34’ 22"""
Ф-18593;Бунькова нивка;Bunkova nyvka;урочище;Волинська обл.;р-н Шацький;"N 51° 31’ 21""";"E 23° 47’ 55"""
Ф-18606;Бурієвий яр;Buriievyi yar;яр;Волинська обл.;р-н Камінь-Каширський;"N 51° 38’ 21""";"E 24° 50’ 15"""
Ф-18608;Бурки;Burky;урочище;Волинська обл.;р-н Ковельський;"N 51° 19’ 6""";"E 25° 1’ 9"""
Ф-18612;Веселище;Veselyshche;урочище;Волинська обл.;р-н Маневицький;"N 51° 2’ 27""";"E 25° 45’ 55"""
Ф-18646;Велике поле;Velyke pole;урочище;Волинська обл.;р-н Ківерцівський;"N 51° 1’ 9""";"E 26° 1’ 34"""
Ф-18685;Бурти;Burty;урочище;Волинська обл.;р-н Володимир-Волинський;"N 50° 56’ 18""";"E 24° 24’ 14"""
Ф-18698;Вовківня;Vovkivnia;урочище;Волинська обл.;р-н Маневицький;"N 51° 19’ 8""";"E 25° 45’ 39"""
Ф-18700;Вовкіння;Vovkinnia;урочище;Волинська обл.;р-н Ковельський;"N 51° 19’ 24""";"E 25° 0’ 46"""
Ф-18709;Гаївка;Haivka;урочище;Волинська обл.;р-н Маневицький;"N 51° 5’ 46""";"E 25° 41’ 31"""
Ф-18710;Гаївка;Haivka;урочище;Волинська обл.;р-н Любомльський;"N 51° 6’ 27""";"E 24° 11’ 47"""
Ф-18714;Велике провалля;Velyke provallia;урочище;Волинська обл.;р-н Володимир-Волинський;"N 50° 48’ 3""";"E 24° 3’ 13"""
Ф-18735;Вакума;Vakuma;урочище;Волинська обл.;р-н Ковельський;"N 51° 6’ 21""";"E 24° 47’ 0"""
Ф-18738;Вал;Val;урочище;Волинська обл.;р-н Маневицький;"N 51° 11’ 37""";"E 25° 56’ 50"""
Ф-18739;Вал;Val;урочище;Волинська обл.;р-н Рожищенський;"N 50° 57’ 39""";"E 25° 6’ 23"""
Ф-18740;Вал;Val;урочище;Волинська обл.;р-н Рожищенський;"N 50° 52’ 30""";"E 24° 54’ 46"""
Ф-18742;Валева;Valeva;урочище;Волинська обл.;р-н Камінь-Каширський;"N 51° 37’ 55""";"E 24° 58’ 45"""
Ф-18744;Валентинів;Valentyniv;урочище;Волинська обл.;р-н Луцький;"N 50° 47’ 16""";"E 25° 7’ 18"""
Ф-18749;Валечка;Valechka;урочище;Волинська обл.;р-н Горохівський;"N 50° 28’ 8""";"E 24° 56’ 25"""
Ф-18752;Бусел;Busel;урочище;Волинська обл.;р-н Камінь-Каширський;"N 51° 23’ 37""";"E 25° 2’ 36"""
Ф-18754;Буслянка;Buslianka;урочище;Волинська обл.;р-н Шацький;"N 51° 29’ 24""";"E 24° 6’ 45"""
Ф-18755;Бусольне;Busolne;урочище;Волинська обл.;р-н Луцький;"N 50° 45’ 50""";"E 24° 58’ 1"""
Ф-18761;Буськове кубло;Buskove kublo;урочище;Волинська обл.;р-н Маневицький;"N 51° 27’ 49""";"E 25° 36’ 26"""
Ф-18764;Бутир;Butyr;урочище;Волинська обл.;р-н Луцький;"N 50° 42’ 19""";"E 25° 23’ 26"""
Ф-18774;Гале;Hale;урочище;Волинська обл.;р-н Маневицький;"N 51° 25’ 12""";"E 25° 18’ 24"""
Ф-18775;Галев;Halev;урочище;Волинська обл.;р-н Ковельський;"N 51° 16’ 35""";"E 24° 54’ 27"""
Ф-18776;Галева гора;Haleva hora;урочище;Волинська обл.;р-н Горохівський;"N 50° 25’ 38""";"E 24° 49’ 10"""
Ф-18800;Вовчик;Vovchyk;яр;Волинська обл.;р-н Іваничівський;"N 50° 38’ 56""";"E 24° 7’ 17"""
Ф-18801;Вовчин;Vovchyn;яр;Волинська обл.;р-н Камінь-Каширський;"N 51° 39’ 47""";"E 25° 6’ 23"""
Ф-18802;Вовчища;Vovchyshcha;урочище;Волинська обл.;р-н Турійський;"N 51° 7’ 32""";"E 24° 22’ 23"""
Ф-18829;Версяна;Versiana;урочище;Волинська обл.;р-н Ратнівський;"N 51° 36’ 9""";"E 24° 33’ 39"""
Ф-18839;Верх;Verkh;урочище;Волинська обл.;р-н Камінь-Каширський;"N 51° 43’ 58""";"E 24° 53’ 37"""
Ф-18846;Верхи;Verkhy;урочище;Волинська обл.;р-н Ратнівський;"N 51° 52’ 55""";"E 24° 47’ 53"""
Ф-18847;Верхи;Verkhy;урочище;Волинська обл.;р-н Шацький;"N 51° 27’ 37""";"E 23° 45’ 54"""
Ф-18872;Вовчки;Vovchky;урочище;Волинська обл.;р-н Маневицький;"N 51° 10’ 4""";"E 25° 56’ 32"""
Ф-18875;Вовчок;Vovchok;урочище;Волинська обл.;р-н Ковельський;"N 51° 10’ 27""";"E 24° 54’ 11"""
Ф-18878;Вогнище;Vohnyshche;урочище;Волинська обл.;р-н Маневицький;"N 51° 3’ 3""";"E 25° 52’ 11"""
Ф-18880;Габарня;Habarnia;урочище;Волинська обл.;р-н Камінь-Каширський;"N 51° 36’ 45""";"E 24° 56’ 52"""
Ф-18888;Вишка;Vyshka;урочище;Волинська обл.;р-н Володимир-Волинський;"N 50° 47’ 17""";"E 24° 14’ 28"""
Ф-18912;Вільховиця;Vilkhovytsia;урочище;Волинська обл.;р-н Ратнівський;"N 51° 49’ 24""";"E 24° 53’ 32"""
Ф-18913;Вільховиця;Vilkhovytsia;урочище;Волинська обл.;р-н Камінь-Каширський;"N 51° 39’ 5""";"E 24° 52’ 42"""
Ф-18925;Вільшина;Vilshyna;урочище;Волинська обл.;р-н Маневицький;"N 51° 13’ 23""";"E 25° 29’ 0"""
Ф-18926;Взривчатка;Vzryvchatka;урочище;Волинська обл.;р-н Ківерцівський;"N 50° 49’ 37""";"E 25° 53’ 40"""
Ф-18927;Вибалок;Vybalok;урочище;Волинська обл.;р-н Луцький;"N 50° 45’ 42""";"E 25° 25’ 26"""
Ф-18928;Вибої;Vyboi;урочище;Волинська обл.;р-н Луцький;"N 50° 45’ 24""";"E 25° 2’ 35"""
Ф-18929;Виброт;Vybrot;урочище;Волинська обл.;р-н Шацький;"N 51° 30’ 30""";"E 23° 59’ 3"""
Ф-18936;Вигар;Vyhar;урочище;Волинська обл.;р-н Любомльський;"N 51° 9’ 49""";"E 24° 5’ 17"""
Ф-18937;Вигар;Vyhar;урочище;Волинська обл.;р-н Турійський;"N 50° 56’ 51""";"E 24° 44’ 30"""
Ф-18938;Вигаранка;Vyharanka;урочище;Волинська обл.;р-н Старовижівський;"N 51° 30’ 31""";"E 24° 17’ 46"""
Ф-18939;Вигарі;Vyhari;урочище;Волинська обл.;р-н Старовижівський;"N 51° 32’ 1""";"E 24° 28’ 55"""
Ф-18940;Вигла;Vyhla;урочище;Волинська обл.;р-н Ратнівський;"N 51° 31’ 54""";"E 24° 44’ 45"""
Ф-18953;Гадиння;Hadynnia;урочище;Волинська обл.;р-н Шацький;"N 51° 23’ 23""";"E 23° 54’ 49"""
Ф-18969;Виходи;Vykhody;урочище;Волинська обл.;р-н Турійський;"N 51° 3’ 5""";"E 24° 20’ 35"""
Ф-18972;Вичеве;Vycheve;урочище;Волинська обл.;р-н Рожищенський;"N 50° 51’ 27""";"E 25° 0’ 52"""
Ф-18979;Вишеньки;Vyshenky;урочище;Волинська обл.;р-н Рожищенський;"N 51° 5’ 19""";"E 25° 16’ 44"""
Ф-18981;Вільшинка;Vilshynka;урочище;Волинська обл.;р-н Любомльський;"N 51° 15’ 40""";"E 23° 58’ 48"""
Ф-18982;Вільшинка;Vilshynka;урочище;Волинська обл.;р-н Камінь-Каширський;"N 51° 26’ 59""";"E 25° 12’ 6"""
Ф-18983;Вільшинка;Vilshynka;урочище;Волинська обл.;р-н Ківерцівський;"N 50° 49’ 16""";"E 25° 19’ 36"""
Ф-18984;Вільшники;Vilshnyky;урочище;Волинська обл.;р-н Маневицький;"N 51° 28’ 49""";"E 25° 24’ 0"""
Ф-18988;Воротень;Voroten;урочище;Волинська обл.;р-н Старовижівський;"N 51° 25’ 12""";"E 24° 39’ 16"""
Ф-18989;Воротень;Voroten;урочище;Волинська обл.;р-н Камінь-Каширський;"N 51° 35’ 46""";"E 25° 19’ 57"""
Ф-18990;Воротин;Vorotyn;урочище;Волинська обл.;р-н Старовижівський;"N 51° 22’ 54""";"E 24° 38’ 35"""
Ф-18991;Вороткове;Vorotkove;урочище;Волинська обл.;р-н Шацький;"N 51° 30’ 18""";"E 23° 55’ 45"""
Ф-18992;Вороток;Vorotok;урочище;Волинська обл.;р-н Шацький;"N 51° 29’ 52""";"E 23° 56’ 34"""
Ф-18993;Вортях;Vortiakh;урочище;Волинська обл.;р-н Рожищенський;"N 50° 58’ 27""";"E 25° 2’ 53"""
Ф-18994;Восовиці;Vosovytsi;урочище;Волинська обл.;р-н Іваничівський;"N 50° 38’ 21""";"E 24° 10’ 28"""
Ф-18995;Вигнанка;Vyhnanka;урочище;Волинська обл.;р-н Любешівський;"N 51° 41’ 56""";"E 25° 35’ 11"""
Ф-19033;Випрівка;Vyprivka;урочище;Волинська обл.;р-н Старовижівський;"N 51° 30’ 4""";"E 24° 15’ 59"""
Ф-19035;Випучик;Vypuchyk;урочище;Волинська обл.;р-н Старовижівський;"N 51° 24’ 48""";"E 24° 15’ 9"""
Ф-19038;Будища;Budyshcha;урочище;Волинська обл.;р-н Любомльський;"N 51° 19’ 40""";"E 24° 4’ 57"""
Ф-19039;Будища;Budyshcha;урочище;Волинська обл.;р-н Маневицький;"N 51° 13’ 38""";"E 25° 29’ 30"""
Ф-19040;Будища;Budyshcha;урочище;Волинська обл.;р-н Рожищенський;"N 50° 58’ 38""";"E 25° 4’ 13"""
Ф-19042;Будище;Budyshche;урочище;Волинська обл.;р-н Маневицький;"N 51° 11’ 21""";"E 25° 32’ 24"""
Ф-19046;Будки;Budky;урочище;Волинська обл.;р-н Турійський;"N 50° 57’ 33""";"E 24° 32’ 51"""
Ф-19047;Будки;Budky;урочище;Волинська обл.;р-н Рожищенський;"N 50° 53’ 47""";"E 24° 57’ 46"""
Ф-19048;Будки;Budky;урочище;Волинська обл.;р-н Камінь-Каширський;"N 51° 35’ 55""";"E 25° 19’ 59"""
Ф-19052;Вост;Vost;урочище;Волинська обл.;р-н Ратнівський;"N 51° 38’ 38""";"E 24° 12’ 5"""
Ф-19053;Восьмий гін;Vosmyi hin;урочище;Волинська обл.;р-н Ківерцівський;"N 50° 47’ 49""";"E 25° 24’ 32"""
Ф-19058;Вошина;Voshyna;урочище;Волинська обл.;р-н Ковельський;"N 51° 1’ 13""";"E 24° 55’ 20"""
Ф-19063;Ватраль;Vatral;урочище;Волинська обл.;р-н Локачинський;"N 50° 46’ 41""";"E 24° 48’ 29"""
Ф-19068;Вацікове;Vatsikove;урочище;Волинська обл.;р-н Камінь-Каширський;"N 51° 35’ 35""";"E 25° 21’ 14"""
Ф-19075;В'юнище;Viunyshche;урочище;Волинська обл.;р-н Ратнівський;"N 51° 50’ 28""";"E 24° 45’ 24"""
Ф-19076;В'юнище;Viunyshche;урочище;Волинська обл.;р-н Камінь-Каширський;"N 51° 37’ 0""";"E 24° 59’ 15"""
Ф-19077;В'яжища;Viazhyshcha;урочище;Волинська обл.;р-н Старовижівський;"N 51° 26’ 1""";"E 24° 25’ 24"""
Ф-19079;В'язівня;Viazivnia;урочище;Волинська обл.;р-н Ковельський;"N 51° 14’ 10""";"E 24° 48’ 58"""
Ф-19082;В'язки;Viazky;урочище;Волинська обл.;р-н Маневицький;"N 51° 3’ 29""";"E 25° 51’ 28"""
Ф-19115;Брід;Brid;урочище;Волинська обл.;р-н Любешівський;"N 51° 53’ 37""";"E 25° 27’ 52"""
Ф-19116;Брід;Brid;урочище;Волинська обл.;р-н Ковельський;"N 51° 14’ 9""";"E 25° 18’ 41"""
Ф-19117;Брід;Brid;урочище;Волинська обл.;р-н Ківерцівський;"N 50° 48’ 23""";"E 25° 46’ 59"""
Ф-19118;Брід;Brid;урочище;Волинська обл.;р-н Ратнівський;"N 51° 35’ 10""";"E 24° 45’ 9"""
Ф-19119;Брід;Brid;урочище;Волинська обл.;р-н Володимир-Волинський;"N 50° 47’ 41""";"E 24° 19’ 17"""
Ф-19120;Брід;Brid;урочище;Волинська обл.;р-н Старовижівський;"N 51° 18’ 11""";"E 24° 27’ 7"""
Ф-19122;Брідки;Bridky;урочище;Волинська обл.;р-н Ратнівський;"N 51° 47’ 57""";"E 24° 47’ 49"""
Ф-19123;Бровар;Brovar;урочище;Волинська обл.;р-н Старовижівський;"N 51° 30’ 41""";"E 24° 17’ 39"""
Ф-19124;Бровар;Brovar;урочище;Волинська обл.;р-н Камінь-Каширський;"N 51° 26’ 34""";"E 25° 14’ 16"""
Ф-19154;Велика Лоза;Velyka Loza;урочище;Волинська обл.;р-н Маневицький;"N 51° 11’ 48""";"E 25° 35’ 27"""
Ф-19161;Велика Піща;Velyka Pishcha;урочище;Волинська обл.;р-н Шацький;"N 51° 36’ 20""";"E 23° 51’ 43"""
Ф-19171;Водомия;Vodomyia;урочище;Волинська обл.;р-н Турійський;"N 51° 0’ 27""";"E 24° 39’ 24"""
